CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,CustomerAgeCluster
717212958,Existing Customer,55,Male,Doctorate,Single,$80K - $120K,Blue,36,3,3,3046,Fifties
713048733,Existing Customer,50,Male,Uneducated,Married,$120K +,Blue,40,1,1,34516,Fifties
779841483,Attrited Customer,55,Female,Doctorate,Married,Unknown,Blue,39,3,3,12972,Fifties
710701233,Existing Customer,44,Female,Graduate,Single,Unknown,Blue,37,1,1,17785,Fourties
718837683,Existing Customer,55,Male,High School,Single,$120K +,Blue,49,3,4,3029,Fifties
718127958,Existing Customer,58,Male,Graduate,Divorced,Unknown,Blue,36,2,2,9097,Fifties
718685358,Existing Customer,51,Female,Uneducated,Single,Less than $40K,Blue,44,1,4,1438.3,Fifties
771559158,Existing Customer,58,Male,Uneducated,Unknown,$80K - $120K,Blue,46,1,3,2375,Fifties
710138883,Attrited Customer,47,Female,Graduate,Unknown,Less than $40K,Blue,36,2,2,8109,Fourties
711197658,Existing Customer,53,Female,Post-Graduate,Single,$40K - $60K,Blue,43,1,0,2618,Fifties
709045683,Existing Customer,42,Female,Uneducated,Married,Unknown,Blue,30,2,1,3549,Fourties
708272808,Existing Customer,45,Male,Graduate,Single,Less than $40K,Blue,36,2,1,2718,Fourties
720292983,Existing Customer,60,Female,Graduate,Married,Less than $40K,Blue,51,1,2,2230,Sixties
709112508,Attrited Customer,42,Female,College,Single,Less than $40K,Blue,36,3,4,3802,Fourties
712840608,Existing Customer,55,Female,Uneducated,Married,Less than $40K,Blue,43,2,3,2736,Fifties
788920308,Existing Customer,51,Female,High School,Married,Less than $40K,Blue,37,2,1,2258,Fifties
718160358,Attrited Customer,51,Female,Graduate,Married,Less than $40K,Blue,39,3,2,1438.3,Fifties
719325783,Attrited Customer,65,Male,Unknown,Single,Less than $40K,Blue,36,2,3,2954,Sixties
712885533,Existing Customer,50,Male,Graduate,Married,$80K - $120K,Blue,31,3,2,11882,Fifties
719268333,Existing Customer,49,Female,Uneducated,Married,Less than $40K,Blue,36,3,4,1438.3,Fourties
721004133,Existing Customer,38,Female,Graduate,Single,Less than $40K,Blue,25,2,2,1438.3,Thirties
714103908,Existing Customer,54,Female,Doctorate,Single,Less than $40K,Blue,36,2,2,2778,Fifties
771502383,Existing Customer,54,Female,High School,Married,Less than $40K,Blue,42,5,4,2474,Fifties
713014533,Existing Customer,54,Female,Unknown,Single,$40K - $60K,Blue,43,3,4,5632,Fifties
713980383,Attrited Customer,49,Female,Graduate,Single,Unknown,Blue,38,2,4,11025,Fourties
711294258,Existing Customer,43,Female,Graduate,Single,Less than $40K,Blue,38,3,3,2642,Fourties
719954733,Existing Customer,43,Male,Graduate,Married,$80K - $120K,Blue,28,6,3,30357,Fourties
711561933,Existing Customer,57,Female,Uneducated,Divorced,Less than $40K,Blue,47,6,1,2201,Fifties
826077033,Attrited Customer,46,Female,Unknown,Married,Less than $40K,Blue,42,0,4,2002,Fourties
711555483,Existing Customer,43,Female,High School,Unknown,Unknown,Blue,36,3,2,8777,Fourties
715194183,Attrited Customer,53,Female,Unknown,Single,Less than $40K,Blue,36,3,4,2575,Fifties
716929233,Existing Customer,43,Female,Post-Graduate,Single,$40K - $60K,Blue,24,3,4,5182,Fourties
709014558,Existing Customer,49,Male,Uneducated,Married,$60K - $80K,Blue,42,3,2,3783,Fourties
710636208,Existing Customer,51,Male,Uneducated,Married,$120K +,Blue,40,5,3,34516,Fifties
815525508,Existing Customer,46,Female,High School,Unknown,Less than $40K,Blue,41,1,4,1515,Fourties
718746933,Existing Customer,56,Female,High School,Married,Less than $40K,Blue,47,3,4,2865,Fifties
715686183,Existing Customer,46,Female,Graduate,Single,$40K - $60K,Blue,34,2,1,2711,Fourties
741778458,Existing Customer,54,Female,Unknown,Single,Less than $40K,Blue,47,2,3,2341,Fifties
801056358,Existing Customer,51,Male,High School,Single,$80K - $120K,Blue,45,1,3,13287,Fifties
709486158,Existing Customer,33,Female,Graduate,Married,Less than $40K,Blue,20,1,3,1438.3,Thirties
713826183,Attrited Customer,41,Male,High School,Unknown,$40K - $60K,Blue,33,3,4,1639,Fourties
803342358,Existing Customer,55,Male,Graduate,Married,$60K - $80K,Blue,49,1,4,5668,Fifties
780292683,Attrited Customer,55,Male,Uneducated,Single,$120K +,Blue,41,4,4,24542,Fifties
788646858,Existing Customer,41,Female,Graduate,Married,Less than $40K,Blue,29,3,1,1959,Fourties
711116133,Attrited Customer,50,Female,Uneducated,Single,Less than $40K,Blue,37,2,4,1838,Fifties
708584208,Attrited Customer,36,Female,Graduate,Unknown,Less than $40K,Blue,36,2,4,3111,Thirties
789097833,Existing Customer,39,Female,High School,Single,Less than $40K,Blue,27,3,3,3927,Thirties
709443633,Existing Customer,38,Female,Uneducated,Married,Less than $40K,Blue,26,1,1,4345,Thirties
767280633,Existing Customer,46,Female,Graduate,Unknown,Less than $40K,Blue,39,2,2,3003,Fourties
713096583,Attrited Customer,40,Female,High School,Single,Less than $40K,Blue,36,3,2,1438.3,Fourties
721033908,Existing Customer,58,Male,Uneducated,Single,$60K - $80K,Blue,46,3,1,2541,Fifties
756025233,Attrited Customer,43,Female,Uneducated,Single,Less than $40K,Blue,36,3,2,2422,Fourties
711977508,Attrited Customer,56,Female,Uneducated,Single,Less than $40K,Blue,43,2,4,1440,Fifties
772076208,Existing Customer,58,Male,College,Single,$80K - $120K,Blue,47,3,0,26108,Fifties
710666583,Attrited Customer,29,Female,Uneducated,Single,Less than $40K,Blue,36,2,4,2516,Twenties
712369308,Attrited Customer,48,Female,Doctorate,Divorced,$40K - $60K,Blue,35,3,2,3646,Fourties
794784633,Existing Customer,61,Female,Uneducated,Single,$40K - $60K,Blue,55,1,2,2214,Sixties
716437533,Existing Customer,51,Male,College,Single,$80K - $120K,Blue,43,3,3,11862,Fifties
715109508,Existing Customer,44,Female,College,Married,Unknown,Blue,36,1,4,8729,Fourties
795392433,Existing Customer,35,Female,Uneducated,Single,Unknown,Blue,29,1,1,2423,Thirties
712721358,Attrited Customer,48,Female,Uneducated,Divorced,Less than $40K,Blue,36,3,2,4073,Fourties
720118908,Existing Customer,26,Male,Graduate,Married,Less than $40K,Blue,36,2,4,9916,Twenties
799486158,Existing Customer,39,Female,Graduate,Married,Less than $40K,Blue,29,2,4,1438.3,Thirties
718980633,Existing Customer,38,Male,College,Married,$80K - $120K,Blue,36,3,3,6452,Thirties
717336408,Attrited Customer,51,Female,Doctorate,Single,Less than $40K,Blue,45,3,1,1952,Fifties
709546608,Existing Customer,37,Female,Uneducated,Married,Less than $40K,Blue,36,5,4,1438.3,Thirties
823624158,Existing Customer,53,Female,Doctorate,Single,Unknown,Blue,49,2,2,4500,Fifties
771688983,Existing Customer,53,Female,High School,Single,Less than $40K,Blue,41,1,2,2252,Fifties
708701358,Existing Customer,39,Female,Uneducated,Single,Less than $40K,Blue,36,2,3,2370,Thirties
712048008,Existing Customer,56,Female,High School,Single,$40K - $60K,Blue,44,2,2,2610,Fifties
710712783,Existing Customer,52,Female,Unknown,Married,Less than $40K,Blue,41,3,3,2294,Fifties
716626008,Existing Customer,51,Female,Graduate,Divorced,Unknown,Blue,36,3,4,5062,Fifties
718284408,Existing Customer,43,Female,Unknown,Married,Less than $40K,Blue,30,2,2,2415,Fourties
717414933,Existing Customer,51,Female,High School,Single,Less than $40K,Blue,45,3,3,2918,Fifties
713032233,Existing Customer,53,Female,Graduate,Single,Less than $40K,Blue,36,1,4,2708,Fifties
714234858,Existing Customer,54,Female,High School,Married,Less than $40K,Blue,36,1,4,3666,Fifties
714818058,Existing Customer,36,Female,High School,Married,$40K - $60K,Blue,30,3,1,1438.3,Thirties
708731658,Attrited Customer,53,Female,High School,Married,Less than $40K,Blue,41,3,4,1438.3,Fifties
708706833,Attrited Customer,39,Female,Uneducated,Divorced,Unknown,Blue,36,3,3,2809,Thirties
780100533,Existing Customer,46,Male,Graduate,Married,$80K - $120K,Blue,31,2,4,26303,Fourties
711712983,Existing Customer,56,Male,Graduate,Single,$80K - $120K,Blue,46,2,3,15982,Fifties
712549758,Existing Customer,40,Female,Graduate,Married,Unknown,Blue,25,2,1,25060,Fourties
713348433,Existing Customer,42,Female,High School,Single,$40K - $60K,Blue,29,3,2,1545,Fourties
820599333,Existing Customer,43,Female,Graduate,Single,Less than $40K,Blue,38,2,2,1438.3,Fourties
787261008,Existing Customer,43,Male,Post-Graduate,Unknown,$60K - $80K,Blue,37,3,4,4112,Fourties
778343958,Existing Customer,47,Female,Graduate,Married,Less than $40K,Blue,27,3,0,1451,Fourties
788407833,Existing Customer,49,Female,Graduate,Single,Unknown,Blue,42,3,2,16424,Fourties
760807608,Existing Customer,48,Female,Uneducated,Married,Less than $40K,Blue,41,3,4,2340,Fourties
771108933,Existing Customer,47,Female,Graduate,Married,Less than $40K,Blue,34,3,4,1926,Fourties
715954158,Attrited Customer,48,Male,Post-Graduate,Married,$40K - $60K,Blue,36,2,4,2954,Fourties
715499058,Attrited Customer,36,Female,High School,Married,$40K - $60K,Blue,36,3,2,1848,Thirties
717995958,Existing Customer,47,Female,Unknown,Married,Unknown,Blue,38,1,4,1634,Fourties
718736883,Existing Customer,49,Female,Uneducated,Single,Less than $40K,Blue,36,1,4,4328,Fourties
721045608,Existing Customer,51,Female,High School,Married,Less than $40K,Blue,32,3,3,2943,Fifties
715215108,Existing Customer,54,Female,Unknown,Married,Less than $40K,Blue,46,3,3,2611,Fifties
795823383,Existing Customer,43,Female,Graduate,Single,Less than $40K,Blue,37,1,3,2419,Fourties
718338708,Existing Customer,49,Female,Graduate,Married,$40K - $60K,Blue,38,2,2,5481,Fourties
713588958,Existing Customer,40,Female,Unknown,Single,Less than $40K,Blue,25,1,1,2129,Fourties
710120358,Existing Customer,40,Male,Unknown,Married,$60K - $80K,Blue,27,2,4,9026,Fourties
809582058,Existing Customer,48,Male,Unknown,Unknown,$40K - $60K,Blue,43,2,2,1761,Fourties
709199358,Attrited Customer,60,Male,Uneducated,Married,Less than $40K,Blue,36,3,4,3316,Sixties
821889858,Attrited Customer,50,Female,Doctorate,Single,Unknown,Blue,46,4,3,1970,Fifties
815324433,Existing Customer,46,Female,High School,Married,Less than $40K,Blue,41,3,1,1438.3,Fourties
793656633,Existing Customer,35,Female,Uneducated,Married,Unknown,Blue,29,3,1,2278,Thirties
713246208,Existing Customer,65,Male,Unknown,Single,$40K - $60K,Blue,56,2,4,13364,Sixties
711493158,Existing Customer,52,Male,Graduate,Single,$60K - $80K,Blue,36,2,2,2801,Fifties
721163133,Existing Customer,44,Male,Graduate,Single,Unknown,Blue,36,3,1,28292,Fourties
826417233,Existing Customer,35,Female,College,Married,Less than $40K,Blue,31,3,4,2933,Thirties
711619608,Existing Customer,45,Male,Graduate,Married,$80K - $120K,Blue,36,3,2,21630,Fourties
712244733,Existing Customer,56,Female,Unknown,Married,Less than $40K,Blue,45,1,2,3132,Fifties
709638783,Existing Customer,50,Female,High School,Married,$40K - $60K,Blue,43,3,4,2961,Fifties
720296808,Attrited Customer,52,Female,Graduate,Married,Unknown,Blue,39,3,2,4173,Fifties
718926258,Existing Customer,37,Female,High School,Single,Unknown,Blue,28,3,2,2458,Thirties
714706083,Existing Customer,44,Male,College,Married,$60K - $80K,Blue,36,3,4,12229,Fourties
721473783,Existing Customer,35,Female,Graduate,Married,Less than $40K,Blue,21,1,1,2272,Thirties
712230408,Existing Customer,42,Male,Uneducated,Married,$120K +,Blue,37,2,4,6953,Fourties
716186883,Existing Customer,48,Female,College,Married,$40K - $60K,Blue,37,6,2,1792,Fourties
715204083,Existing Customer,47,Female,Doctorate,Single,Less than $40K,Blue,36,2,2,2765,Fourties
709283358,Attrited Customer,43,Female,Unknown,Married,Less than $40K,Blue,29,2,3,2895,Fourties
817887408,Existing Customer,39,Female,Uneducated,Single,Less than $40K,Blue,34,1,4,6904,Thirties
789481233,Attrited Customer,39,Male,High School,Married,$40K - $60K,Blue,30,3,3,2220,Thirties
718184883,Existing Customer,48,Female,High School,Married,Less than $40K,Blue,34,2,2,1495,Fourties
821157183,Existing Customer,42,Female,Unknown,Married,Less than $40K,Blue,37,2,3,2541,Fourties
709837308,Existing Customer,34,Female,Graduate,Single,Unknown,Blue,19,1,2,7531,Thirties
779491908,Existing Customer,47,Female,Post-Graduate,Unknown,Unknown,Blue,29,2,1,8644,Fourties
718399233,Existing Customer,43,Female,College,Single,$40K - $60K,Blue,36,3,1,1531,Fourties
779447358,Existing Customer,50,Female,Graduate,Married,Less than $40K,Blue,32,3,4,2884,Fifties
710661333,Attrited Customer,55,Female,Unknown,Single,Unknown,Blue,36,3,2,10241,Fifties
789114408,Existing Customer,50,Female,Post-Graduate,Single,$40K - $60K,Blue,38,1,4,4182,Fifties
710570058,Attrited Customer,44,Female,Graduate,Single,Less than $40K,Blue,25,2,4,3101,Fourties
712681608,Existing Customer,54,Female,Uneducated,Single,Less than $40K,Blue,36,4,2,4542,Fifties
709086933,Existing Customer,40,Female,College,Single,Less than $40K,Blue,22,2,4,3372,Fourties
709179708,Existing Customer,40,Male,Graduate,Divorced,$60K - $80K,Blue,36,1,2,3099,Fourties
711206958,Existing Customer,41,Female,High School,Divorced,Unknown,Blue,31,1,2,2416,Fourties
823928058,Existing Customer,52,Female,Uneducated,Married,Less than $40K,Blue,48,2,4,5299,Fifties
796330983,Existing Customer,41,Female,Graduate,Single,Less than $40K,Blue,35,1,4,2138,Fourties
771284658,Attrited Customer,47,Female,Unknown,Married,Less than $40K,Blue,35,2,4,1850,Fourties
779307558,Existing Customer,53,Female,College,Unknown,$40K - $60K,Blue,35,3,3,3585,Fifties
788846508,Existing Customer,48,Female,Uneducated,Married,$40K - $60K,Blue,32,1,3,2690,Fourties
783500283,Existing Customer,62,Male,Graduate,Unknown,$80K - $120K,Blue,56,3,2,29100,Sixties
802247658,Attrited Customer,59,Male,Uneducated,Single,$40K - $60K,Blue,53,5,4,2699,Fifties
795573333,Existing Customer,41,Male,High School,Married,$80K - $120K,Blue,35,2,1,8376,Fourties
721366308,Existing Customer,50,Male,Unknown,Single,$40K - $60K,Blue,39,3,1,13509,Fifties
720377433,Existing Customer,38,Female,Graduate,Married,Less than $40K,Blue,36,2,4,2396,Thirties
711243108,Existing Customer,50,Male,Doctorate,Married,$80K - $120K,Blue,36,3,3,18964,Fifties
789351783,Existing Customer,40,Female,Graduate,Married,Less than $40K,Blue,30,2,2,2114,Fourties
719699208,Existing Customer,39,Female,Uneducated,Single,Less than $40K,Blue,36,3,4,1623,Thirties
720774183,Existing Customer,40,Female,High School,Divorced,Less than $40K,Blue,30,2,1,2579,Fourties
713590158,Attrited Customer,41,Male,Graduate,Single,$60K - $80K,Blue,34,2,4,5045,Fourties
715547058,Attrited Customer,35,Female,Graduate,Married,Less than $40K,Blue,36,3,4,2089,Thirties
815596608,Existing Customer,48,Female,Uneducated,Married,$40K - $60K,Blue,43,1,3,2866,Fourties
718921683,Existing Customer,49,Male,Unknown,Married,$80K - $120K,Blue,38,6,3,9738,Fourties
720031908,Existing Customer,55,Male,Doctorate,Married,$60K - $80K,Blue,36,1,1,4370,Fifties
716716083,Existing Customer,58,Male,Unknown,Single,$80K - $120K,Blue,36,2,3,3355,Fifties
819969933,Existing Customer,43,Female,High School,Single,$40K - $60K,Blue,38,2,2,5070,Fourties
714382608,Existing Customer,35,Female,Graduate,Married,Less than $40K,Blue,36,2,0,2572,Thirties
720092283,Existing Customer,40,Female,Graduate,Single,Less than $40K,Blue,31,2,3,2016,Fourties
720531633,Attrited Customer,55,Female,Graduate,Unknown,Less than $40K,Blue,36,2,2,3552,Fifties
718508883,Attrited Customer,43,Female,Unknown,Single,Less than $40K,Blue,36,3,3,2325,Fourties
708794133,Existing Customer,46,Female,High School,Unknown,Less than $40K,Blue,37,1,4,2533,Fourties
713447583,Existing Customer,48,Female,High School,Single,$40K - $60K,Blue,36,3,2,3871,Fourties
716107158,Attrited Customer,32,Female,Graduate,Single,Less than $40K,Blue,20,1,5,3983,Thirties
712713108,Existing Customer,61,Female,Graduate,Married,Unknown,Blue,36,2,3,2035,Sixties
719245083,Existing Customer,53,Female,Uneducated,Single,Less than $40K,Blue,39,3,4,1773,Fifties
708269583,Existing Customer,42,Female,Uneducated,Divorced,Less than $40K,Blue,28,2,4,2029,Fourties
720234708,Attrited Customer,45,Male,High School,Single,$120K +,Blue,33,3,2,15490,Fourties
709436883,Existing Customer,56,Female,Uneducated,Single,$40K - $60K,Blue,48,2,2,2941,Fifties
714140133,Existing Customer,42,Female,Graduate,Unknown,Less than $40K,Blue,32,1,2,2314,Fourties
716136333,Attrited Customer,40,Female,Uneducated,Single,Less than $40K,Blue,24,2,1,4212,Fourties
715031433,Existing Customer,57,Male,Graduate,Married,$80K - $120K,Blue,36,3,3,6248,Fifties
810667158,Existing Customer,40,Male,High School,Divorced,$40K - $60K,Blue,35,1,1,2430,Fourties
715253433,Existing Customer,48,Male,Unknown,Single,$80K - $120K,Blue,38,2,3,5543,Fourties
809937933,Existing Customer,42,Female,Graduate,Married,$40K - $60K,Blue,37,3,2,2470,Fourties
708997833,Existing Customer,49,Female,Doctorate,Single,$40K - $60K,Blue,39,3,1,3255,Fourties
718296558,Attrited Customer,44,Female,Unknown,Married,$40K - $60K,Blue,31,3,5,1691,Fourties
780086658,Attrited Customer,43,Male,Doctorate,Unknown,$60K - $80K,Blue,28,2,4,18229,Fourties
708754833,Existing Customer,48,Female,Uneducated,Single,Unknown,Blue,40,4,4,2827,Fourties
788638908,Existing Customer,43,Female,Graduate,Divorced,Less than $40K,Blue,30,2,4,2351,Fourties
715607958,Existing Customer,45,Female,Graduate,Married,Less than $40K,Blue,36,1,3,4202,Fourties
708515358,Existing Customer,40,Female,High School,Married,Less than $40K,Blue,36,3,2,4712,Fourties
716357058,Existing Customer,53,Male,Uneducated,Single,$80K - $120K,Blue,36,3,1,2611,Fifties
714569958,Existing Customer,38,Female,Unknown,Single,Less than $40K,Blue,28,2,1,3206,Thirties
716822583,Existing Customer,39,Female,High School,Single,Less than $40K,Blue,36,2,3,5245,Thirties
721109358,Existing Customer,39,Male,High School,Married,$60K - $80K,Blue,27,2,1,2583,Thirties
827635083,Existing Customer,59,Female,Graduate,Unknown,Unknown,Blue,55,3,3,1438.3,Fifties
715492983,Existing Customer,40,Male,Post-Graduate,Married,$120K +,Blue,36,2,4,7464,Fourties
712234308,Existing Customer,54,Female,Graduate,Married,Unknown,Blue,36,1,2,4928,Fifties
708334158,Existing Customer,46,Female,Graduate,Divorced,Less than $40K,Blue,34,2,4,9863,Fourties
812488608,Existing Customer,44,Female,College,Unknown,Less than $40K,Blue,39,1,3,5024,Fourties
793345008,Existing Customer,44,Female,Uneducated,Single,Less than $40K,Blue,38,1,3,1438.3,Fourties
715487733,Attrited Customer,44,Female,Graduate,Married,$40K - $60K,Blue,36,3,3,1452,Fourties
788856408,Existing Customer,50,Female,Uneducated,Married,Unknown,Blue,34,5,2,3317,Fifties
708154833,Attrited Customer,39,Female,Graduate,Single,Less than $40K,Blue,27,3,3,1438.3,Thirties
721147383,Existing Customer,37,Female,High School,Single,Less than $40K,Blue,22,2,4,2448,Thirties
803973483,Existing Customer,49,Female,Unknown,Single,Less than $40K,Blue,44,2,4,1546,Fourties
788941983,Attrited Customer,36,Female,Graduate,Single,$40K - $60K,Blue,22,3,1,2013,Thirties
